sender,receiver,amount,ip,timestamp,status,isFraud
user20,6442706356,7819,86.244.132.70,2026-02-07 12:33:30,success,0
user10,6887592277,39218,141.115.164.87,2026-01-01 09:23:07,success,0
user49,9209798903,25324,112.71.147.6,2026-03-03 03:49:19,success,0
user42,8037030110,37059,177.219.151.168,2026-02-05 16:21:30,fraud,1
user8,8923378715,7735,139.243.106.127,2026-02-27 06:18:25,success,0
user44,7376239957,14555,30.21.163.227,2026-01-13 13:27:14,success,0
user34,8129681801,32925,31.219.194.208,2026-01-02 12:27:52,success,0
user41,8351294620,30858,107.19.237.179,2026-01-06 19:20:11,fraud,1
user23,9318205850,33757,135.82.59.42,2026-01-20 12:33:17,fraud,1
user13,6934852000,10905,236.146.47.245,2026-01-25 08:02:08,success,0
user23,6092466547,38411,208.113.122.133,2026-03-21 21:37:22,fraud,1
user40,7860915238,14391,190.52.115.105,2026-01-16 04:46:33,success,0
user49,7558534752,16440,221.55.146.196,2026-02-27 00:04:15,fraud,1
user47,6218690926,39022,78.101.168.202,2026-03-19 09:06:48,success,0
user43,6646258430,17822,46.74.152.52,2026-01-16 17:20:07,fraud,1
user10,7598078580,12356,126.170.18.45,2026-03-14 08:47:57,success,0
user38,7941385209,16085,76.169.117.211,2026-01-27 03:30:22,success,0
user13,8379931092,45175,204.140.115.92,2026-01-24 09:08:29,fraud,1
user22,7872471783,11449,61.9.28.200,2026-01-08 12:43:31,success,0
user41,8170848487,2738,11.248.229.115,2026-01-27 15:39:33,success,0
user38,9299914570,2588,91.155.223.111,2026-01-25 15:15:00,success,0
user46,8349195779,3149,28.187.33.176,2026-01-07 07:40:42,success,0
user23,8710447713,49054,142.10.241.147,2026-01-05 10:36:47,fraud,1
user27,9075264156,9198,94.225.153.166,2026-02-15 02:06:34,success,0
user9,9549182828,13127,76.40.242.139,2026-02-14 16:06:19,success,0
user15,7166458059,24467,174.134.116.157,2026-01-10 20:52:50,fraud,1
user34,6250494941,45164,5.15.248.21,2026-01-06 22:16:52,success,0
user43,7159595296,14599,222.173.76.102,2026-02-09 13:06:39,success,0
user49,9900077845,20659,159.126.14.249,2026-01-10 00:56:25,fraud,1
user25,9598905966,48524,49.118.173.158,2026-02-26 22:41:50,fraud,1
user22,7662675571,48498,127.239.162.16,2026-02-12 08:50:54,fraud,1
user48,9152910154,15208,188.73.209.22,2026-03-18 18:39:07,success,0
user29,9882996709,16759,156.29.11.199,2026-01-02 15:36:19,success,0
user27,8181268199,21963,206.249.100.56,2026-03-05 01:43:48,success,0
user12,8522277660,39141,82.141.241.219,2026-01-12 15:27:49,success,0
user40,8012555209,23068,213.230.176.210,2026-02-05 08:04:48,fraud,1
user21,9788640416,34810,104.189.238.123,2026-03-08 09:54:44,success,0
user32,7658604532,48499,71.153.207.239,2026-02-24 20:09:04,fraud,1
user30,6568001992,23487,190.99.224.235,2026-02-13 13:34:52,fraud,1
user7,6476335215,14849,10.55.245.190,2026-01-04 10:06:48,success,0
user1,8031923344,18557,146.19.113.53,2026-02-24 07:46:04,fraud,1
user23,9200830791,31793,164.228.32.144,2026-01-02 04:52:07,success,0
user10,7038399342,13978,149.249.224.143,2026-02-08 17:35:17,success,0
user6,7730656311,11704,190.67.239.241,2026-02-25 19:41:31,success,0
user23,7500095621,21532,199.210.231.216,2026-01-15 06:06:27,success,0
user31,7847286949,456,57.211.51.141,2026-02-20 10:08:51,success,0
user42,7004828761,40669,22.107.246.148,2026-01-26 22:05:22,success,0
user11,6919447072,26415,49.235.204.33,2026-01-01 07:19:19,success,0
user47,7164078707,33760,24.31.49.222,2026-01-15 15:03:21,fraud,1
user2,9509446031,12552,180.213.122.58,2026-01-01 06:00:42,success,0
user34,9782339231,45133,66.157.64.254,2026-01-23 03:25:48,fraud,1
user31,6710208069,13730,22.160.117.58,2026-01-30 23:37:24,success,0
user33,9622920851,23794,94.195.114.15,2026-03-20 19:47:10,fraud,1
user2,8732517049,49751,133.23.31.61,2026-01-22 08:32:56,fraud,1
user33,8197201671,12519,29.151.168.186,2026-02-09 15:45:13,success,0
user41,7455334983,761,59.185.53.193,2026-03-17 10:03:42,success,0
user33,8124264218,28061,98.88.52.2,2026-02-16 16:08:40,success,0
user40,9666715949,2047,210.31.107.166,2026-02-26 03:51:19,success,0
user39,9690974678,4472,20.241.235.134,2026-03-21 06:50:26,success,0
user17,6029545207,16746,158.104.43.122,2026-01-08 19:10:56,success,0
user33,8313016713,35938,171.206.31.162,2026-03-09 15:16:16,success,0
user40,8110887048,18870,233.100.39.238,2026-02-12 05:24:58,success,0
user16,6242984050,22319,222.147.237.125,2026-01-18 22:21:24,fraud,1
user17,6861879944,10218,150.252.214.136,2026-02-21 22:42:55,success,0
user6,8640623114,26754,55.79.106.230,2026-03-19 16:07:12,fraud,1
user2,8024708753,45258,137.188.61.65,2026-01-15 17:32:32,success,0
user33,9339253298,18924,34.30.173.225,2026-02-13 14:05:32,success,0
user33,6646802951,7922,16.237.52.97,2026-02-26 08:08:47,success,0
user1,8094962526,26823,219.39.116.156,2026-02-11 02:39:24,fraud,1
user25,7795404078,6743,238.116.21.149,2026-01-27 06:19:55,success,0
user21,8024428485,18843,28.38.13.63,2026-01-02 16:31:43,success,0
user5,6328155471,34967,121.177.216.170,2026-01-18 19:57:12,success,0
user15,6203053516,45102,70.185.249.218,2026-02-23 12:49:55,success,0
user40,8464925549,27238,194.231.116.76,2026-01-17 07:26:38,success,0
user32,7982875194,14194,211.15.225.212,2026-01-11 10:29:11,success,0
user7,9906517380,28792,8.108.110.219,2026-01-10 23:06:28,fraud,1
user42,8559043525,41846,30.136.46.148,2026-01-01 23:31:18,success,0
user47,7497710709,39196,4.229.115.56,2026-01-21 14:59:10,fraud,1
user26,8062017160,14124,119.54.36.155,2026-01-29 08:45:03,success,0
user44,8009749476,34747,156.193.154.97,2026-03-10 13:49:11,fraud,1
user4,8322392475,34186,141.249.128.253,2026-03-17 14:30:21,fraud,1
user9,7682723831,45056,245.216.121.146,2026-02-23 11:47:30,fraud,1
user19,8484884221,12180,201.207.78.38,2026-01-19 02:08:15,success,0
user39,9476879388,15352,10.200.92.103,2026-02-18 07:29:03,fraud,1
user23,8125325430,31338,69.132.85.16,2026-01-22 13:36:41,fraud,1
user6,9362527803,27034,163.46.47.188,2026-03-15 13:43:18,fraud,1
user25,8954590985,3072,126.205.164.198,2026-01-07 03:54:19,success,0
user10,9906664618,6081,124.108.62.183,2026-02-03 06:59:12,success,0
user42,8880750575,31285,9.69.194.200,2026-01-09 21:00:44,success,0
user5,9824344397,1272,6.244.223.210,2026-03-06 14:41:54,success,0
user40,7846985036,31174,196.46.46.41,2026-01-05 00:08:05,success,0
user9,7643853208,26785,197.41.222.48,2026-01-22 14:18:22,success,0
user50,7586479496,31763,57.53.43.168,2026-01-28 07:16:41,success,0
user14,6415429832,7538,45.226.73.5,2026-01-17 03:27:07,success,0
user22,7482999611,23045,126.164.160.116,2026-01-23 02:37:48,fraud,1
user21,9467039724,48764,49.229.82.161,2026-01-09 13:34:02,success,0
user6,7654569867,9788,105.234.125.77,2026-02-18 23:14:09,success,0
user14,9835900863,13945,243.205.152.61,2026-01-10 13:36:19,success,0
user23,6897008354,2445,149.67.254.73,2026-03-03 21:48:33,success,0
user24,6681840256,31435,245.24.224.106,2026-03-05 21:25:27,fraud,1
user37,9473869681,14505,162.13.103.97,2026-02-28 09:39:21,success,0
user18,7333761162,35252,30.39.242.3,2026-02-09 03:49:36,success,0
user38,9364903593,24093,59.63.29.252,2026-01-21 22:50:46,fraud,1
user35,9881632279,46313,116.216.16.198,2026-02-12 15:36:04,fraud,1
user43,7350071089,17185,136.135.1.140,2026-02-12 19:21:13,success,0
user16,7793696067,28161,10.53.140.100,2026-01-16 17:24:03,fraud,1
user4,8175078509,13196,17.247.26.118,2026-02-08 20:19:53,success,0
user28,6756324183,37704,56.155.42.122,2026-02-17 12:30:23,success,0
user47,7264935311,11077,116.49.16.119,2026-03-03 08:58:55,success,0
user23,9920711647,18048,115.65.248.55,2026-01-26 17:59:03,success,0
user5,8372785357,39623,62.181.143.88,2026-03-02 06:08:10,success,0
user33,6389269836,19862,207.225.224.137,2026-01-25 14:15:36,fraud,1
user12,7739352729,5515,20.4.254.143,2026-02-28 05:32:52,success,0
user30,8591089628,6199,183.59.13.217,2026-03-19 18:03:11,success,0
user22,9824720172,47903,72.203.202.131,2026-02-07 04:37:36,fraud,1
user20,8140214085,46668,101.145.83.213,2026-03-04 08:46:39,fraud,1
user48,7066836172,1476,235.52.3.250,2026-01-23 17:08:39,success,0
user3,6917886824,23374,68.104.171.72,2026-01-18 00:01:30,success,0
user43,6442825966,49413,162.184.219.94,2026-02-02 00:52:29,success,0
user30,8480886776,46779,159.218.11.25,2026-03-12 01:02:04,success,0
user14,8491003094,2037,171.58.215.70,2026-01-12 13:46:40,success,0
user49,6403840638,47630,76.60.171.59,2026-01-15 09:06:49,fraud,1
user24,9481205534,5435,2.181.111.127,2026-01-11 16:22:45,success,0
user11,6967692802,4649,23.4.123.28,2026-03-11 10:01:09,success,0
user1,8541600590,3132,74.217.77.158,2026-03-06 14:59:57,success,0
user4,6963270715,48429,62.49.116.55,2026-02-13 02:46:05,success,0
user39,8758290679,36483,229.90.25.205,2026-02-23 11:53:38,success,0
user28,8478085660,23655,128.200.22.21,2026-03-11 08:35:00,success,0
user6,6608369056,20503,245.190.180.150,2026-02-25 21:23:55,success,0
user44,8013097684,47344,39.2.42.197,2026-03-01 18:44:13,fraud,1
user50,6986983501,11858,191.34.131.62,2026-01-19 00:00:45,success,0
user34,9386544774,31306,211.158.248.184,2026-01-30 07:05:43,success,0
user45,8008365175,41894,102.106.163.39,2026-02-19 03:07:50,fraud,1
user8,9795752587,43318,76.86.28.228,2026-01-17 11:33:57,fraud,1
user36,9001021525,19938,112.157.171.20,2026-02-13 19:47:44,fraud,1
user42,8664827785,48427,152.215.85.59,2026-01-13 09:39:57,fraud,1
user39,7525651039,1579,88.150.98.220,2026-02-18 15:23:28,success,0
user11,7090187861,29769,255.172.112.245,2026-01-13 11:52:07,success,0
user7,6702235594,42888,57.17.154.113,2026-02-24 14:17:09,fraud,1
user30,6370498541,7980,179.19.76.103,2026-02-27 07:05:26,success,0
user30,8696694477,49217,221.77.81.38,2026-02-17 03:48:05,success,0
user47,8692204379,23907,248.83.32.67,2026-01-25 20:26:44,success,0
user25,7471375864,889,229.43.237.107,2026-01-09 09:21:03,success,0
user20,8977453357,41424,167.163.40.25,2026-03-19 23:37:09,success,0
user40,9784297157,38976,55.108.208.115,2026-01-27 17:56:33,fraud,1
user6,7502086487,20603,190.86.28.138,2026-01-01 16:42:43,fraud,1
user23,6919177185,47572,185.118.79.225,2026-03-10 10:08:09,success,0
user46,6331029273,35382,134.204.162.68,2026-02-28 11:32:00,success,0
user37,6444212280,6441,175.187.64.91,2026-02-09 06:53:29,success,0
user50,9280914995,26148,133.112.96.43,2026-03-16 03:12:37,fraud,1
user41,6035511043,34907,12.189.43.121,2026-03-04 03:46:05,success,0
user38,6443038077,11618,117.187.223.32,2026-03-12 08:40:11,success,0
user45,7749441974,35664,174.73.86.226,2026-02-18 15:28:31,fraud,1
user7,8650323511,48553,223.221.102.65,2026-01-28 20:55:31,fraud,1
user40,9950555009,12752,246.99.217.46,2026-01-23 03:10:58,success,0
user46,6175817162,33274,136.184.99.75,2026-01-28 02:20:51,success,0
user11,8249511957,20927,36.159.184.228,2026-03-18 11:05:29,success,0
user27,7762130719,6759,155.237.84.118,2026-02-04 13:17:01,success,0
user2,7469612261,17263,108.132.32.170,2026-01-14 20:35:56,success,0
user18,8767835329,46143,35.173.99.103,2026-02-03 09:34:49,fraud,1
user21,7565512200,34720,24.136.198.217,2026-02-02 21:33:29,fraud,1
user43,7100665701,9976,178.249.243.159,2026-02-11 16:32:50,success,0
user34,8520460205,43985,165.159.148.236,2026-01-15 02:55:17,success,0
user28,8134040607,13068,31.218.83.3,2026-02-24 01:02:20,success,0
user40,8152907423,8929,88.200.51.169,2026-03-13 20:41:34,success,0
user14,9779251241,1659,244.90.68.220,2026-03-21 05:25:54,success,0
user34,7851551795,30810,179.176.72.30,2026-02-16 10:34:23,fraud,1
user17,6163905091,40941,44.110.157.123,2026-01-04 16:55:19,success,0
user13,9779061908,12212,219.232.218.17,2026-03-18 06:07:45,success,0
user48,7552659278,29619,106.150.76.100,2026-03-15 22:15:34,success,0
user44,8061605867,39607,77.42.40.253,2026-01-17 02:37:08,success,0
user26,6277089233,149,82.231.169.15,2026-02-04 00:33:10,success,0
user38,6296075938,28290,118.29.175.141,2026-02-20 06:53:03,fraud,1
user33,7636224194,758,235.222.85.238,2026-01-22 18:16:07,success,0
user18,8174313565,6529,129.143.74.71,2026-02-25 10:30:34,success,0
user49,6840062309,6399,251.49.237.201,2026-02-01 05:09:27,success,0
user46,9625404696,34559,239.125.225.11,2026-01-09 16:52:48,success,0
user3,7792923912,38881,85.34.135.186,2026-01-18 09:40:17,success,0
user2,8113514297,37724,207.150.149.175,2026-03-17 08:21:56,fraud,1
user13,8039828933,28299,143.124.166.188,2026-02-05 12:09:22,fraud,1
user1,8187586661,38495,79.41.46.184,2026-01-21 03:43:43,success,0
user48,8525718091,38699,84.90.60.55,2026-02-16 14:13:46,success,0
user18,7134376219,1918,199.117.61.82,2026-02-25 09:49:10,success,0
user46,9557918635,6766,212.70.178.222,2026-03-05 03:11:15,success,0
user30,8400315776,22895,172.108.145.103,2026-03-13 16:56:56,fraud,1
user48,6995653591,1910,70.113.97.255,2026-01-26 04:33:53,success,0
user7,9313441783,31201,84.17.185.132,2026-01-07 15:51:51,success,0
user43,9388332810,23923,235.240.103.66,2026-01-20 14:12:53,fraud,1
user44,6632531443,9511,114.145.16.230,2026-03-06 00:15:41,success,0
user38,7073167533,34768,69.167.49.101,2026-03-01 08:00:05,fraud,1
user36,8391764518,14653,77.205.141.114,2026-01-22 09:29:29,success,0
user30,6116696989,5827,15.249.111.167,2026-02-25 07:30:31,success,0
user16,9640727910,37355,175.23.51.67,2026-03-05 09:12:01,fraud,1
user31,6858311426,37868,36.185.18.148,2026-02-09 07:25:41,fraud,1
user35,8299488346,48812,237.252.71.65,2026-01-27 13:42:10,success,0
user33,6637618485,43301,72.74.119.180,2026-01-13 23:08:35,success,0
user12,9559369458,29883,71.163.165.27,2026-02-02 12:08:00,fraud,1
user25,7222405044,13514,179.66.57.164,2026-01-31 16:58:53,success,0
user41,8954636522,47326,92.3.221.33,2026-01-21 23:43:58,fraud,1
user28,9330754492,749,45.242.113.97,2026-01-06 00:42:08,success,0
user43,8896170677,47642,85.230.74.165,2026-02-28 14:10:26,success,0
user28,8098595470,5438,103.255.66.201,2026-02-08 23:59:17,success,0
user31,9561611636,11458,38.207.16.147,2026-02-08 05:56:41,success,0
user30,6298523025,38501,55.224.138.194,2026-03-05 15:35:11,success,0
user15,7728468067,47572,68.114.93.253,2026-01-29 14:47:14,success,0
user29,8485990260,3444,187.234.211.7,2026-01-06 20:18:55,success,0
user29,7927183182,4013,212.254.222.178,2026-01-17 08:29:34,success,0
user9,6794088902,3543,66.65.142.198,2026-01-04 06:09:22,success,0
user26,6066035394,44324,241.217.248.23,2026-02-04 19:49:50,fraud,1
user32,9727308182,18666,78.68.195.245,2026-02-25 06:35:09,fraud,1
user38,6370932660,45498,38.79.225.106,2026-01-10 09:05:54,success,0
user25,7500167062,22300,227.216.168.50,2026-01-01 18:50:32,success,0
user2,9150333677,48579,229.166.35.60,2026-03-02 00:28:12,fraud,1
user21,7295573481,6337,231.130.3.152,2026-02-18 19:06:39,success,0
user33,8411365821,23189,31.123.177.70,2026-02-18 21:06:19,fraud,1
user8,7182981612,19236,193.235.182.51,2026-03-19 08:34:22,success,0
user11,6548127093,43651,176.155.198.44,2026-03-10 06:50:55,success,0
user9,6706542693,45722,9.208.78.94,2026-03-03 07:14:23,success,0
user14,8578545900,37475,152.177.202.78,2026-02-25 16:57:37,fraud,1
user17,8274916675,40940,63.42.31.15,2026-01-25 13:33:22,success,0
user18,7703518289,40376,51.245.73.247,2026-03-20 04:51:13,fraud,1
user45,6285026222,27575,171.229.115.172,2026-01-04 18:29:35,fraud,1
user38,9339422283,16459,244.96.218.87,2026-02-11 00:29:44,success,0
user43,9792782758,44289,184.5.193.39,2026-01-31 07:04:06,success,0
user25,6657894161,37739,26.199.160.120,2026-02-03 17:09:59,success,0
user44,7507428139,18884,207.143.171.199,2026-01-07 19:46:09,success,0
user40,7657681413,5392,101.108.120.113,2026-02-07 01:43:31,success,0
user50,7147277712,41465,128.156.43.123,2026-03-04 12:20:51,success,0
user15,9101585319,40117,175.215.140.183,2026-02-15 04:14:08,fraud,1
user10,9041749716,39590,162.7.137.75,2026-03-02 20:43:11,fraud,1
user37,6983882100,32578,140.158.133.188,2026-03-10 09:21:45,success,0
user38,8590327644,27426,143.60.167.39,2026-03-20 13:24:05,success,0
user2,6180479909,17630,153.197.226.25,2026-01-24 09:55:44,success,0
user10,9774578879,47594,226.81.13.244,2026-01-26 17:25:15,fraud,1
user45,6866342389,49433,143.14.231.137,2026-02-04 13:02:26,success,0
user21,9363257364,43852,233.77.105.219,2026-02-26 09:33:58,fraud,1
user5,7582108117,3803,24.191.98.215,2026-03-12 13:57:54,success,0
user14,7238341738,18138,129.124.221.13,2026-01-09 01:49:25,success,0
user39,7787548194,15526,117.6.99.115,2026-02-22 17:40:52,fraud,1
user19,9175935882,9083,199.218.115.247,2026-03-05 23:54:00,success,0
user5,9356586953,40872,190.31.106.83,2026-03-16 09:41:35,success,0
user38,7491678709,20405,121.74.68.18,2026-01-24 04:54:02,fraud,1
user49,7305017751,40269,205.121.98.87,2026-02-26 13:33:20,success,0
user26,6420636477,28042,160.251.210.20,2026-02-06 23:02:25,success,0
user6,8398177660,9538,95.233.102.58,2026-01-13 09:00:17,success,0
user7,8798043676,19278,74.131.243.138,2026-03-13 13:49:27,fraud,1
user45,9262902364,16984,41.74.93.123,2026-01-30 10:52:18,fraud,1
user8,8908520134,6707,122.203.253.168,2026-03-10 18:29:28,success,0
user17,9669665368,6180,182.170.118.173,2026-03-03 22:13:49,success,0
user26,6437516761,4372,141.118.21.169,2026-01-18 10:02:02,success,0
user27,6504262071,23115,64.128.104.122,2026-01-14 22:33:58,fraud,1
user49,7350147972,28282,30.131.203.235,2026-02-27 14:17:58,success,0
user49,9123934496,6456,161.239.204.57,2026-02-27 04:28:40,success,0
user16,7671064516,9685,85.210.219.87,2026-03-12 09:52:15,success,0
user41,8418366418,11946,167.144.229.162,2026-02-07 11:47:33,success,0
user15,6506604925,5868,21.179.239.81,2026-01-13 10:45:33,success,0
user34,6108800099,17966,24.139.95.70,2026-02-20 16:15:21,success,0
user29,8292525785,27220,108.163.209.223,2026-01-07 20:51:43,fraud,1
user17,7386381511,44532,63.171.247.48,2026-01-21 00:14:22,success,0
user46,8958391260,14769,103.111.91.97,2026-02-23 07:40:33,success,0
user17,9034309943,8346,192.105.142.216,2026-03-07 16:36:45,success,0
user8,9184362721,49399,25.53.96.254,2026-03-06 22:50:35,success,0
user45,6821459663,10837,185.118.32.144,2026-01-16 08:25:53,success,0
user4,7628788560,7213,94.129.127.228,2026-02-03 12:17:28,success,0
user41,6362703719,40319,219.146.217.112,2026-02-25 03:20:01,success,0
user50,7412453139,23679,148.175.138.225,2026-01-18 10:10:14,success,0
user13,9136179271,41178,245.56.203.161,2026-03-18 02:14:56,success,0
user26,7814201111,48663,237.184.130.192,2026-03-03 09:01:26,success,0
user31,7276713385,36773,34.251.147.74,2026-02-14 19:18:11,success,0
user33,9227774163,28025,228.66.86.120,2026-01-06 00:25:01,success,0
user28,9457252247,30300,202.43.39.232,2026-01-10 10:36:26,success,0
user13,9720555872,45068,148.245.81.249,2026-01-20 00:09:24,fraud,1
user13,7706591978,19914,101.234.19.244,2026-01-16 06:31:10,success,0
user35,8662499976,36487,47.115.175.22,2026-01-27 11:03:27,success,0
user19,8539766059,37227,184.164.4.218,2026-01-19 06:47:56,success,0
user22,7354925507,28213,251.91.171.113,2026-01-31 18:04:07,success,0
user47,9446740215,3500,154.45.130.14,2026-02-14 19:18:21,success,0
user46,7818674534,47677,102.132.41.83,2026-02-08 11:18:42,fraud,1
user10,8994804156,41882,18.242.6.177,2026-01-27 09:10:38,success,0
user8,7046021903,49697,60.148.151.35,2026-01-22 09:30:45,fraud,1
user1,9568491349,44031,87.192.79.10,2026-01-16 23:28:47,success,0
user14,8838579529,39903,152.209.242.44,2026-01-26 22:53:45,success,0
user13,8591128682,42440,205.221.18.223,2026-02-04 18:53:37,success,0
user13,7737914232,10834,60.48.187.230,2026-03-02 21:28:58,success,0
user23,8302077045,36063,194.60.11.199,2026-03-21 06:08:33,success,0
user26,8621663429,30765,65.217.224.155,2026-02-28 23:53:43,success,0
user24,7231857688,6327,192.84.188.33,2026-01-31 21:52:30,success,0
user2,8436337088,42587,197.36.138.43,2026-03-04 02:24:12,fraud,1
